Date,Open,High,Low,Close,Volume,Adj Close
2010-09-28,9.27,9.63,8.87,9.47,979000,9.47
2010-09-27,8.60,9.18,8.45,9.12,755900,9.12
2010-09-24,8.23,8.58,8.22,8.48,435000,8.48
2010-09-23,8.09,8.44,8.04,8.18,592200,8.18
2010-09-22,8.27,8.30,7.72,8.15,1013500,8.15
2010-09-21,8.86,8.89,8.21,8.27,664300,8.27
2010-09-20,8.25,8.80,8.15,8.73,845000,8.73
2010-09-17,8.80,8.82,8.03,8.10,1026100,8.10
2010-09-16,8.60,8.92,8.11,8.59,2401400,8.59
2010-09-15,8.60,8.68,7.58,7.83,1476300,7.83
2010-09-14,8.95,9.10,8.64,8.66,411900,8.66
2010-09-13,9.39,9.39,8.62,8.99,586300,8.99
2010-09-10,9.11,9.30,8.93,9.21,409000,9.21
2010-09-09,9.58,9.59,9.10,9.20,437600,9.20
2010-09-08,9.25,9.46,9.10,9.46,379300,9.46
2010-09-07,9.53,9.60,8.98,9.30,372500,9.30
2010-09-03,9.70,9.75,9.31,9.61,389900,9.61
2010-09-02,9.21,9.60,9.01,9.41,586300,9.41
2010-09-01,8.65,8.96,8.45,8.85,694000,8.85
2010-08-31,9.34,9.34,8.38,8.54,737600,8.54
2010-08-30,9.08,9.79,9.00,9.20,388300,9.20
2010-08-27,9.00,9.07,8.76,9.02,283700,9.02
2010-08-26,9.11,9.24,8.81,8.92,304100,8.92
2010-08-25,9.04,9.16,8.54,9.12,543500,9.12
2010-08-24,9.50,9.71,9.01,9.18,584900,9.18
2010-08-23,10.25,10.26,9.40,9.65,688800,9.65
2010-08-20,10.57,10.63,10.13,10.20,325700,10.20
2010-08-19,10.89,10.89,10.53,10.55,208400,10.55
2010-08-18,11.19,11.29,10.85,10.91,278000,10.91
2010-08-17,11.25,11.38,10.80,11.19,570600,11.19
2010-08-16,10.80,11.35,10.60,11.27,567700,11.27
2010-08-13,11.30,11.39,10.38,10.68,1019500,10.68
2010-08-12,10.70,10.86,10.50,10.86,648900,10.86
2010-08-11,11.65,11.71,10.80,10.89,1117900,10.89
2010-08-10,10.05,10.75,10.03,10.49,498100,10.49
2010-08-09,10.22,10.45,10.03,10.19,166300,10.19
2010-08-06,10.10,10.22,9.95,10.22,157000,10.22
2010-08-05,10.11,10.27,10.06,10.16,114000,10.16
2010-08-04,10.19,10.41,10.06,10.17,212700,10.17
2010-08-03,10.36,10.50,10.18,10.20,190700,10.20
2010-08-02,10.45,10.85,10.26,10.33,165800,10.33
2010-07-30,9.99,10.30,9.75,10.27,280700,10.27
2010-07-29,10.72,10.84,9.98,10.12,316200,10.12
2010-07-28,10.67,10.87,10.30,10.66,308100,10.66
2010-07-27,11.14,11.16,10.62,10.82,182100,10.82
2010-07-26,10.91,11.15,10.71,10.95,315100,10.95
2010-07-23,10.05,10.76,9.87,10.70,267800,10.70
2010-07-22,9.50,9.98,9.43,9.91,251800,9.91
2010-07-21,9.72,9.74,9.26,9.37,102300,9.37
2010-07-20,9.40,9.61,9.20,9.55,220500,9.55
2010-07-19,9.80,9.92,9.20,9.46,196100,9.46
2010-07-16,10.08,10.08,9.55,9.69,208400,9.69
2010-07-15,10.34,10.34,9.87,10.23,113200,10.23
2010-07-14,10.31,10.41,10.05,10.36,136000,10.36
2010-07-13,10.94,10.96,10.15,10.27,398500,10.27
2010-07-12,10.56,11.06,10.15,10.60,752000,10.60
2010-07-09,8.65,9.75,8.64,9.57,308200,9.57
2010-07-08,8.89,9.12,8.71,9.03,285900,9.03
2010-07-07,8.83,8.94,8.65,8.73,328000,8.73
