Date,Open,High,Low,Close,Volume,Adj Close
2009-10-08,3.47,3.47,3.47,3.47,200,3.42
2009-10-07,3.53,3.55,3.49,3.49,27400,3.44
2009-10-06,3.40,3.55,3.40,3.51,2000,3.46
2009-10-05,3.42,3.42,3.42,3.42,000,3.38
2009-10-02,3.31,3.48,3.31,3.42,3300,3.38
2009-10-01,3.45,3.50,3.43,3.50,18800,3.45
2009-09-30,3.45,3.45,3.44,3.44,1100,3.39
2009-09-29,3.46,3.46,3.42,3.43,1100,3.38
2009-09-28,3.47,3.47,3.47,3.47,2800,3.42
2009-09-25,3.40,3.47,3.39,3.47,108700,3.42
2009-09-24,3.45,3.49,3.38,3.40,63600,3.36
2009-09-23,3.42,3.42,3.42,3.42,700,3.38
2009-09-22,3.39,3.43,3.38,3.43,15100,3.38
2009-09-21,3.45,3.45,3.39,3.39,5400,3.35
2009-09-18,3.49,3.50,3.45,3.46,14900,3.41
2009-09-17,3.37,3.50,3.36,3.50,23600,3.45
2009-09-16,3.43,3.43,3.35,3.38,9800,3.34
2009-09-15,3.47,3.47,3.45,3.45,1700,3.40
2009-09-14,3.26,3.49,3.26,3.49,12200,3.44
2009-09-11,3.22,3.60,3.22,3.30,7700,3.26
2009-09-10,3.25,3.25,3.20,3.21,32100,3.17
2009-09-09,3.23,3.30,3.23,3.25,6200,3.21
2009-09-08,3.23,3.33,3.23,3.24,1000,3.20
2009-09-04,3.30,3.30,3.28,3.28,400,3.24
2009-09-03,3.28,3.33,3.22,3.33,9100,3.29
2009-09-02,3.30,3.30,3.30,3.30,300,3.26
2009-09-01,3.37,3.37,3.30,3.30,4400,3.26
2009-08-31,3.45,3.45,3.35,3.35,7700,3.31
2009-08-28,3.44,3.49,3.44,3.47,11200,3.42
2009-08-27,3.38,3.42,3.38,3.42,1000,3.38
2009-08-26,3.39,3.39,3.35,3.36,4100,3.32
2009-08-25,3.38,3.41,3.35,3.35,4600,3.31
2009-08-24,3.25,3.39,3.21,3.36,16600,3.32
2009-08-21,3.20,3.25,3.20,3.25,15800,3.21
2009-08-20,3.24,3.25,3.20,3.20,29900,3.16
2009-08-19,3.28,3.32,3.24,3.25,8100,3.21
2009-08-18,3.38,3.41,3.38,3.38,1300,3.34
2009-08-17,3.32,3.40,3.32,3.40,11300,3.36
