3.403124 0.3390765 0
2.007938 0.7582205 0.3001219
3.764321 0.3645155 0.2229003
0.5941918 0 1.054744
3.69835 0.4092589 0.4655008
0.6255226 0 0.9758188
0.1095513 0.8075062 0.530704
0.9845443 0.2052009 0.6699044
0.6406405 0.7522038 0.4565606
2.591055 0 0.9708272
