1.139002 1.776389 0.08425572
1.275016 0.265669 0.7655087
4.080004 0.4965286 0.5222958
1.062839 0.2639978 0.8614108
0.1108963 0.5545601 0.7628873
0.1470414 0.554303 0.7449615
0.3626837 1.647407 0.340842
2.551233 0.5977962 0.6112319
0.573343 0 1.00459
1.071462 0 0.9819449
