0.4531278 0.7545434 0.3584958
0.3567823 0 0.8667286
0.8907183 0 1.012879
1.153108 0 0.9339773
0.3001323 0 1.21977
1.548186 0 0.4271061
0.2117266 0 1.073651
1.051116 0.6301577 0.3209537
1.00131 0 1.074145
0.26566 0 1.22861
