1.95092 0.4995195 0
1.704956 0 1.109478
0.6840603 0.6391805 0.4638945
0.4401015 0 1.334272
0.8054007 2.027222 0
0.5952986 0 0.7973435
0.653438 0 1.337409
0.6482548 0 1.391963
2.925701 0.9368815 0
0.03095752 0.8115343 0.8620112
