4.882857 0.4054844 0.438585
1.513468 0 0.9098279
0.1025594 0.1442955 0.9269327
0.5847808 0 0.9746038
1.676119 0.5771196 0.05112375
1.017927 0.8030982 0
0.529969 0 1.191694
0.3603353 0 1.058085
1.432376 0 0.9218992
2.380952 0.08967747 0
