4.210978 0.3855542 0
0.9370418 0 0.7715698
1.388375 0 8.990936e-05
1.780169 0.7390283 0
4.01106 0.1314532 0
0.1772865 0 1.056382
1.367302 0.5176115 0.3939701
1.542809 0.5384954 0.3270669
2.001021 0.09314387 0.5904924
2.03354 0.6825435 0
