Date,Open,High,Low,Close,Volume,Adj Close
2009-12-01,0.44,0.46,0.42,0.43,5000,3.44
2009-11-30,0.45,0.47,0.42,0.46,9300,3.68
2009-11-27,0.50,0.50,0.46,0.48,2200,3.84
2009-11-25,0.46,0.49,0.46,0.49,3400,3.92
2009-11-24,0.46,0.49,0.46,0.48,5000,3.84
2009-11-23,0.49,0.50,0.48,0.48,7900,3.84
2009-11-20,0.49,0.49,0.48,0.48,5500,3.84
2009-11-19,0.49,0.49,0.48,0.49,900,3.92
2009-11-18,0.48,0.49,0.48,0.48,18200,3.84
2009-11-17,0.48,0.48,0.46,0.47,14200,3.76
2009-11-16,0.48,0.48,0.46,0.48,3600,3.84
2009-11-13,0.48,0.48,0.45,0.48,1600,3.84
2009-11-12,0.45,0.49,0.45,0.45,4200,3.60
2009-11-11,0.46,0.46,0.45,0.46,4500,3.68
2009-11-10,0.50,0.50,0.46,0.47,6100,3.76
2009-11-09,0.48,0.52,0.46,0.50,11800,4.00
2009-11-06,0.47,0.48,0.47,0.48,1600,3.84
2009-11-05,0.49,0.49,0.44,0.47,8000,3.76
2009-11-04,0.50,0.50,0.47,0.49,4000,3.92
2009-11-03,0.45,0.48,0.44,0.47,3700,3.76
2009-11-02,0.45,0.46,0.45,0.45,8400,3.60
2009-10-30,0.47,0.47,0.44,0.45,9500,3.60
2009-10-29,0.45,0.48,0.44,0.45,17000,3.60
2009-10-28,0.48,0.49,0.45,0.45,21600,3.60
2009-10-27,0.57,0.57,0.46,0.48,103800,3.84
2009-10-26,0.75,0.81,0.66,0.77,29100,6.16
2009-10-23,0.85,0.89,0.82,0.83,1500,6.64
2009-10-22,0.86,0.90,0.81,0.82,4400,6.56
2009-10-21,0.90,0.90,0.86,0.86,3400,6.88
2009-10-20,0.92,0.92,0.84,0.88,9800,7.04
2009-10-19,0.81,0.86,0.81,0.82,3900,6.56
2009-10-16,0.84,0.85,0.80,0.82,5400,6.56
2009-10-15,0.81,0.82,0.79,0.82,8300,6.56
2009-10-14,0.89,0.89,0.81,0.84,6200,6.72
2009-10-13,0.86,0.92,0.86,0.90,3100,7.20
2009-10-12,0.87,0.93,0.86,0.88,5100,7.04
2009-10-09,0.79,0.89,0.79,0.86,3700,6.88
2009-10-08,0.84,0.84,0.80,0.81,8900,6.48
2009-10-07,0.85,0.89,0.83,0.84,10200,6.72
2009-10-06,0.91,0.94,0.86,0.86,11500,6.88
2009-10-05,0.98,1.00,0.92,0.94,4800,7.52
2009-10-02,0.98,0.98,0.93,0.95,8000,7.60
2009-10-01,1.04,1.05,0.99,1.00,4900,8.00
2009-09-30,0.98,1.03,0.96,1.01,5800,8.08
2009-09-29,1.01,1.01,0.94,1.01,9800,8.08
2009-09-28,0.98,1.05,0.98,1.01,9000,8.08
2009-09-25,1.00,1.02,0.97,0.97,7300,7.76
2009-09-24,1.08,1.08,1.00,1.00,20900,8.00
2009-09-23,1.07,1.20,0.98,0.99,52600,7.92
2009-09-22,1.16,1.19,1.04,1.08,30900,8.64
2009-09-21,1.26,1.26,1.08,1.12,42600,8.96
2009-09-18,1.22,1.23,1.13,1.13,11200,9.04
2009-09-17,1.15,1.33,1.15,1.25,26500,10.00
2009-09-16,1.16,1.18,1.10,1.15,7500,9.20
2009-09-15,1.13,1.15,1.10,1.14,8200,9.12
2009-09-14,1.15,1.19,1.11,1.16,9400,9.28
2009-09-11,1.35,1.39,1.17,1.18,32400,9.44
2009-09-10,1.05,1.27,1.04,1.22,30800,9.76
2009-09-09,1.15,1.15,1.03,1.08,24300,8.64
2009-09-08,1.11,1.18,1.11,1.15,20000,9.20
2009-09-04,1.27,1.27,1.15,1.19,14200,9.52
2009-09-03,1.26,1.33,1.15,1.23,23200,9.84
2009-09-02,1.21,1.33,1.09,1.26,57500,10.08
2009-09-01,1.25,1.59,1.22,1.43,381000,11.44
2009-08-31,0.84,1.00,0.84,0.96,22000,7.68
2009-08-28,0.94,0.96,0.75,0.90,13100,7.20
2009-08-27,0.93,1.15,0.87,0.94,73600,7.52
2009-08-26,0.75,0.98,0.75,0.95,56300,7.60
2009-08-25,0.68,0.76,0.66,0.75,15900,6.00
2009-08-24,0.70,0.70,0.67,0.68,10600,5.44
2009-08-21,0.72,0.77,0.71,0.71,6200,5.68
2009-08-20,0.68,0.73,0.65,0.72,8300,5.76
2009-08-19,0.69,0.72,0.65,0.69,7800,5.52
2009-08-18,0.70,0.73,0.65,0.65,11000,5.20
2009-08-17,0.74,0.74,0.68,0.69,11800,5.52
2009-08-14,0.77,0.77,0.68,0.74,13400,5.92
2009-08-13,0.78,0.78,0.68,0.68,24700,5.44
2009-08-12,0.87,0.87,0.70,0.75,44600,6.00
2009-08-11,0.68,0.87,0.65,0.84,62200,6.72
2009-08-10,0.65,0.66,0.62,0.65,19600,5.20
2009-08-07,0.56,0.62,0.55,0.60,20400,4.80
2009-08-06,0.61,0.62,0.56,0.56,21500,4.48
2009-08-05,0.64,0.65,0.55,0.61,37400,4.88
2009-08-04,0.88,0.88,0.62,0.64,108000,5.12
2009-08-03,0.79,0.95,0.74,0.76,194200,6.08
2009-07-31,0.42,0.73,0.42,0.63,108500,5.04
2009-07-30,0.43,0.44,0.41,0.41,3500,3.28
2009-07-29,0.42,0.44,0.41,0.44,8300,3.52
2009-07-28,0.42,0.42,0.41,0.41,600,3.28
2009-07-27,0.43,0.43,0.41,0.42,5400,3.36
2009-07-24,0.40,0.43,0.40,0.40,11000,3.20
2009-07-23,0.40,0.40,0.38,0.40,5000,3.20
2009-07-22,0.40,0.41,0.38,0.38,6100,3.04
2009-07-21,0.40,0.41,0.38,0.40,8100,3.20
2009-07-20,0.38,0.42,0.37,0.38,3400,3.04
2009-07-17,0.40,0.42,0.37,0.37,2400,2.96
2009-07-16,0.43,0.43,0.41,0.42,1600,3.36
2009-07-15,0.39,0.44,0.39,0.43,7400,3.44
2009-07-14,0.42,0.44,0.37,0.39,5100,3.12
2009-07-13,0.36,0.44,0.35,0.37,10700,2.96
2009-07-10,0.38,0.39,0.36,0.36,11600,2.88
2009-07-09,0.39,0.39,0.37,0.37,2000,2.96
2009-07-08,0.40,0.40,0.35,0.36,7400,2.88
2009-07-07,0.42,0.42,0.39,0.39,11000,3.12
2009-07-06,0.44,0.44,0.42,0.43,19900,3.44
2009-07-02,0.44,0.45,0.44,0.44,1600,3.52
2009-07-01,0.48,0.49,0.44,0.45,1100,3.60
2009-06-30,0.44,0.48,0.44,0.48,1500,3.84
2009-06-29,0.44,0.46,0.44,0.46,700,3.68
2009-06-26,0.45,0.50,0.45,0.46,2500,3.68
2009-06-25,0.45,0.50,0.43,0.50,4500,4.00
2009-06-24,0.49,0.49,0.43,0.45,1200,3.60
2009-06-23,0.50,0.50,0.43,0.44,8200,3.52
2009-06-22,0.52,0.54,0.50,0.50,1200,4.00
2009-06-19,0.53,0.57,0.52,0.52,1800,4.16
2009-06-18,0.58,0.59,0.52,0.55,800,4.40
2009-06-17,0.57,0.59,0.56,0.56,1200,4.48
2009-06-16,0.63,0.63,0.56,0.58,5100,4.64
2009-06-15,0.54,0.72,0.54,0.56,3400,4.48
2009-06-12,0.61,0.62,0.57,0.57,4200,4.56
2009-06-11,0.56,0.61,0.52,0.60,4200,4.80
2009-06-10,0.61,0.63,0.56,0.56,2200,4.48
2009-06-09,0.58,0.64,0.58,0.60,3900,4.80
2009-06-08,0.55,0.69,0.51,0.57,11800,4.56
2009-06-05,0.53,0.74,0.53,0.57,38500,4.56
2009-06-04,0.45,0.59,0.42,0.48,29700,3.84
2009-06-03,0.43,0.45,0.42,0.42,3700,3.36
2009-06-02,0.44,0.47,0.41,0.43,5800,3.44
2009-06-01,0.43,0.43,0.40,0.41,7600,3.28
2009-05-29,0.42,0.43,0.38,0.39,8600,3.12
2009-05-28,0.49,0.50,0.42,0.42,5300,3.36
2009-05-27,0.48,0.48,0.45,0.46,400,3.68
2009-05-26,0.47,0.47,0.45,0.45,100,3.60
2009-05-22,0.47,0.47,0.47,0.47,100,3.76
2009-05-21,0.48,0.48,0.41,0.47,1200,3.76
2009-05-20,0.46,0.48,0.46,0.46,1300,3.68
2009-05-19,0.51,0.52,0.45,0.46,5800,3.68
2009-05-18,0.51,0.54,0.49,0.49,1100,3.92
2009-05-15,0.47,0.54,0.40,0.54,11200,4.32
2009-05-14,0.49,0.51,0.37,0.51,2200,4.08
2009-05-13,0.48,0.48,0.46,0.47,700,3.76
2009-05-12,0.53,0.53,0.47,0.51,600,4.08
2009-05-11,0.53,0.53,0.44,0.50,7000,4.00
2009-05-08,0.48,0.52,0.44,0.51,9200,4.08
2009-05-07,0.48,0.50,0.47,0.48,4900,3.84
2009-05-06,0.54,0.54,0.50,0.50,1200,4.00
2009-05-05,0.48,0.59,0.48,0.54,3800,4.32
2009-05-04,0.47,0.47,0.44,0.45,7300,3.60
2009-05-01,0.48,0.50,0.47,0.48,800,3.84
2009-04-30,0.50,0.51,0.48,0.49,400,3.92
2009-04-29,0.51,0.53,0.50,0.50,6400,4.00
2009-04-28,0.51,0.54,0.51,0.51,1000,4.08
2009-04-27,0.54,0.54,0.52,0.53,800,4.24
2009-04-24,0.31,0.54,0.31,0.51,6400,4.08
2009-04-23,0.51,0.52,0.51,0.52,5900,4.16
2009-04-22,0.49,0.50,0.49,0.50,100,4.00
2009-04-21,0.52,0.53,0.51,0.51,10100,4.08
2009-04-20,0.53,0.53,0.49,0.49,22200,3.92
2009-04-17,0.49,0.51,0.49,0.50,36300,4.00
2009-04-16,0.45,0.48,0.44,0.47,211300,3.76
2009-04-15,0.40,0.46,0.40,0.41,5000,3.28
2009-04-14,0.37,0.39,0.37,0.38,1100,3.04
2009-04-13,0.38,0.38,0.37,0.37,1400,2.96
2009-04-09,0.38,0.39,0.38,0.38,3200,3.04
2009-04-08,0.38,0.39,0.38,0.38,2800,3.04
2009-04-07,0.37,0.39,0.37,0.37,1300,2.96
2009-04-06,0.40,0.43,0.37,0.37,3600,2.96
2009-04-03,0.37,0.44,0.37,0.40,1800,3.20
2009-04-02,0.39,0.39,0.39,0.39,1000,3.12
2009-04-01,0.41,0.45,0.39,0.39,3800,3.12
2009-03-31,0.45,0.45,0.38,0.40,1000,3.20
2009-03-30,0.46,0.50,0.34,0.46,3700,3.68
2009-03-27,0.45,0.46,0.44,0.45,3800,3.60
2009-03-26,0.54,0.54,0.45,0.45,000,3.60
2009-03-25,0.45,0.51,0.45,0.50,5400,4.00
2009-03-24,0.49,0.49,0.49,0.49,000,3.92
2009-03-23,0.46,0.55,0.46,0.49,1000,3.92
2009-03-20,0.55,0.55,0.46,0.48,600,3.84
2009-03-19,0.45,0.53,0.44,0.53,600,4.24
2009-03-18,0.45,0.55,0.43,0.55,6700,4.40
2009-03-17,0.51,0.51,0.44,0.45,1900,3.60
2009-03-16,0.44,0.54,0.44,0.54,600,4.32
2009-03-13,0.44,0.50,0.44,0.50,800,4.00
2009-03-12,0.46,0.50,0.45,0.50,2200,4.00
2009-03-11,0.46,0.50,0.45,0.50,1300,4.00
2009-03-10,0.55,0.55,0.44,0.50,900,4.00
2009-03-09,0.45,0.55,0.45,0.55,700,4.40
2009-03-06,0.46,0.47,0.45,0.47,700,3.76
2009-03-05,0.50,0.50,0.47,0.47,000,3.76
2009-03-04,0.49,0.49,0.49,0.49,000,3.92
2009-03-03,0.46,0.50,0.45,0.49,1700,3.92
2009-03-02,0.45,0.53,0.45,0.53,1100,4.24
2009-02-27,0.46,0.46,0.46,0.46,000,3.68
2009-02-26,0.45,0.53,0.45,0.53,4100,4.24
2009-02-25,0.45,0.54,0.45,0.46,300,3.68
2009-02-24,0.46,0.46,0.45,0.45,100,3.60
2009-02-23,0.55,0.55,0.53,0.53,1000,4.24
2009-02-20,0.56,0.56,0.53,0.53,1400,4.24
2009-02-19,0.59,0.59,0.56,0.56,100,4.48
2009-02-18,0.54,0.59,0.53,0.59,1200,4.72
2009-02-17,0.59,0.59,0.53,0.56,1500,4.48
2009-02-13,0.55,0.59,0.55,0.59,4200,4.72
2009-02-12,0.57,0.57,0.45,0.53,1000,4.24
2009-02-11,0.52,0.56,0.43,0.56,15500,4.48
2009-02-10,0.55,0.57,0.52,0.54,2800,4.32
2009-02-09,0.53,0.54,0.53,0.54,100,4.32
2009-02-06,0.51,0.55,0.50,0.50,2600,4.00
2009-02-05,0.55,0.55,0.50,0.54,600,4.32
2009-02-04,0.55,0.55,0.51,0.54,300,4.32
2009-02-03,0.55,0.55,0.51,0.51,100,4.08
2009-02-02,0.54,0.54,0.54,0.54,000,4.32
2009-01-30,0.51,0.55,0.51,0.54,400,4.32
2009-01-29,0.58,0.59,0.51,0.55,2000,4.40
2009-01-28,0.52,0.60,0.47,0.60,4600,4.80
2009-01-27,0.54,0.55,0.54,0.55,300,4.40
2009-01-26,0.53,0.54,0.46,0.50,2000,4.00
2009-01-23,0.52,0.57,0.52,0.56,1400,4.48
2009-01-22,0.51,0.52,0.49,0.50,5300,4.00
2009-01-21,0.52,0.52,0.47,0.49,600,3.92
2009-01-20,0.53,0.53,0.48,0.49,4600,3.92
2009-01-16,0.47,0.50,0.40,0.50,26500,4.00
2009-01-15,0.47,0.47,0.40,0.47,131100,3.76
2009-01-14,0.42,0.42,0.39,0.39,35500,3.12
2009-01-13,0.46,0.46,0.39,0.40,26600,3.20
2009-01-12,0.50,0.50,0.44,0.45,6800,3.60
2009-01-09,0.51,0.52,0.44,0.50,3200,4.00
2009-01-08,0.52,0.52,0.50,0.51,800,4.08
2009-01-07,0.54,0.54,0.52,0.52,1100,4.16
2009-01-06,0.49,0.54,0.49,0.49,1700,3.92
2009-01-05,0.52,0.54,0.48,0.54,1300,4.32
2009-01-02,0.54,0.54,0.51,0.51,4300,4.08
2008-12-31,0.45,0.56,0.45,0.54,26600,4.32
2008-12-30,0.45,0.47,0.43,0.47,8600,3.76
2008-12-29,0.47,0.47,0.42,0.47,10300,3.76
2008-12-26,0.42,0.48,0.41,0.48,3500,3.84
2008-12-24,0.45,0.47,0.41,0.47,9400,3.76
2008-12-23,0.43,0.49,0.40,0.42,4900,3.36
2008-12-22,0.41,0.43,0.41,0.42,2100,3.36
2008-12-19,0.43,0.47,0.41,0.43,9600,3.44
2008-12-18,0.41,0.48,0.41,0.43,4800,3.44
2008-12-17,0.42,0.50,0.39,0.44,9400,3.52
2008-12-16,0.46,0.53,0.41,0.45,12600,3.60
2008-12-15,0.53,0.53,0.46,0.46,2300,3.68
2008-12-12,0.77,0.77,0.51,0.52,2100,4.16
2008-12-11,0.62,0.62,0.52,0.52,3600,4.16
2008-12-10,0.77,0.77,0.55,0.62,29700,4.96
2008-12-09,0.74,0.76,0.65,0.76,2200,6.08
2008-12-08,0.55,0.80,0.51,0.51,1600,4.08
2008-12-05,0.70,0.70,0.63,0.64,600,5.12
2008-12-04,0.60,0.80,0.59,0.72,4200,5.76
2008-12-03,0.63,0.63,0.58,0.63,4400,5.04
2008-12-02,0.46,0.63,0.46,0.61,2200,4.88
2008-12-01,0.51,0.56,0.48,0.56,2400,4.48
2008-11-28,0.46,0.55,0.35,0.45,22500,3.60
2008-11-26,0.50,0.50,0.43,0.43,9600,3.44
2008-11-25,0.57,0.59,0.47,0.49,2400,3.92
2008-11-24,0.70,0.75,0.51,0.52,4400,4.16
2008-11-21,0.74,1.05,0.68,0.68,6300,5.44
2008-11-20,0.60,0.74,0.59,0.74,14600,5.92
2008-11-19,0.94,0.94,0.82,0.82,500,6.56
2008-11-18,0.94,0.95,0.94,0.95,100,7.60
2008-11-17,0.96,0.98,0.96,0.98,100,7.84
2008-11-14,0.98,1.00,0.91,0.98,200,7.84
2008-11-13,0.89,1.00,0.89,0.97,300,7.76
2008-11-12,0.90,1.00,0.90,0.95,900,7.60
2008-11-11,1.00,1.00,0.93,1.00,200,8.00
2008-11-10,0.96,1.09,0.92,1.02,600,8.16
2008-11-07,1.05,1.15,0.95,1.11,2600,8.88
2008-11-06,1.09,1.18,1.09,1.15,500,9.20
2008-11-05,1.20,1.20,1.06,1.18,600,9.44
2008-11-04,1.15,1.21,1.02,1.18,1500,9.44
2008-11-03,1.21,1.21,1.04,1.04,400,8.32
2008-10-31,1.00,1.20,0.89,1.20,3500,9.60
2008-10-30,0.98,1.15,0.98,1.11,800,8.88
2008-10-29,1.01,1.03,0.83,0.88,1600,7.04
2008-10-28,1.08,1.20,0.98,1.10,800,8.80
2008-10-27,1.14,1.24,0.93,1.21,2800,9.68
2008-10-24,1.01,1.24,1.01,1.11,1500,8.88
2008-10-23,1.08,1.28,1.01,1.25,3500,10.00
2008-10-22,1.25,1.26,1.04,1.20,2700,9.60
2008-10-21,1.24,1.28,1.17,1.25,1700,10.00
2008-10-20,1.14,1.20,1.14,1.20,600,9.60
2008-10-17,1.08,1.24,1.05,1.05,6300,8.40
2008-10-16,1.08,1.20,1.05,1.08,1000,8.64
2008-10-15,1.23,1.23,1.09,1.20,1800,9.60
2008-10-14,1.10,1.20,1.05,1.20,1900,9.60
2008-10-13,1.13,1.13,1.13,1.13,200,9.04
2008-10-10,0.88,1.09,0.82,1.09,3600,8.72
2008-10-09,1.14,1.20,1.04,1.04,4700,8.32
2008-10-08,0.91,1.01,0.85,1.01,4300,8.08
2008-10-07,0.87,1.00,0.87,1.00,11400,8.00
2008-10-06,0.97,0.97,0.76,0.84,2900,6.72
2008-10-03,0.86,0.98,0.85,0.98,1000,7.84
2008-10-02,0.90,0.96,0.90,0.96,1800,7.68
2008-10-01,0.98,0.98,0.79,0.90,3600,7.20
