Date,Open,High,Low,Close,Volume,Adj Close
2008-05-08,4454.47,4512.99,4418.94,4472.22,3827550000,4472.22
2008-05-07,4546.49,4574.94,4438.58,4454.65,4075860000,4454.65
2008-05-06,4517.76,4568.30,4458.29,4548.59,3924100000,4548.59
2008-05-05,4550.94,4568.48,4484.02,4518.29,3410090000,4518.29
2008-05-02,4543.47,4607.47,4498.63,4551.96,3953030000,4551.96
2008-05-01,4450.41,4568.09,4424.99,4543.16,4448780000,4543.16
2008-04-30,4464.76,4538.84,4422.80,4451.22,4508890000,4451.22
2008-04-29,4464.98,4514.61,4420.85,4465.23,3815320000,4465.23
2008-04-28,4457.18,4508.78,4424.08,4464.93,3607000000,4464.93
2008-04-25,4429.00,4488.54,4385.46,4457.14,3891150000,4457.14
2008-04-24,4389.50,4472.72,4344.10,4428.85,4461660000,4428.85
2008-04-23,4380.23,4435.40,4340.21,4389.25,4103610000,4389.25
2008-04-22,4422.77,4436.52,4337.29,4379.67,3821900000,4379.67
2008-04-21,4445.50,4456.93,4372.92,4422.86,3420570000,4422.86
2008-04-18,4373.34,4486.40,4373.34,4445.98,4222380000,4445.98
2008-04-17,4396.84,4423.72,4320.38,4372.90,3713880000,4372.90
2008-04-16,4284.19,4416.62,4284.19,4397.44,4260370000,4397.44
2008-04-15,4253.56,4315.86,4231.59,4284.12,3581230000,4284.12
2008-04-14,4251.34,4293.80,4214.93,4253.49,3565020000,4253.49
2008-04-11,4306.12,4320.86,4225.66,4251.38,3723790000,4251.38
2008-04-10,4282.78,4344.63,4248.24,4307.00,3686150000,4307.00
2008-04-09,4339.35,4362.63,4249.62,4282.90,3556670000,4282.90
2008-04-08,4344.21,4369.02,4291.05,4339.58,3602500000,4339.58
2008-04-07,4341.95,4400.64,4312.76,4345.44,3747780000,4345.44
2008-04-04,4345.20,4395.64,4300.65,4341.42,3703100000,4341.42
2008-04-03,4337.53,4381.54,4285.42,4345.41,3920100000,4345.41
2008-04-02,4339.24,4395.10,4291.90,4338.25,4320440000,4338.25
2008-04-01,4197.56,4353.21,4197.56,4339.97,4745120000,4339.97
2008-03-31,4171.27,4229.16,4126.21,4196.94,4188990000,4196.94
2008-03-28,4200.54,4253.21,4152.96,4171.41,3686980000,4171.41
2008-03-27,4226.03,4276.18,4179.72,4200.29,4037930000,4200.29
2008-03-26,4268.05,4280.58,4185.40,4226.96,4055670000,4226.96
2008-03-25,4261.48,4314.03,4214.57,4268.18,4145120000,4268.18
2008-03-24,4189.71,4317.22,4179.47,4261.50,4499000000,4261.50
2008-03-20,4103.52,4213.68,4055.90,4189.60,6145220000,4189.60
2008-03-19,4209.47,4259.90,4094.97,4103.47,1203830000,4103.47
2008-03-18,4058.90,4220.50,4058.90,4209.66,5335630000,4209.66
2008-03-17,4063.26,4116.04,3962.44,4058.29,5683010000,4058.29
2008-03-14,4125.86,4163.81,4001.18,4064.60,5153780000,4064.60
2008-03-13,4101.51,4158.35,4011.30,4125.21,5073360000,4125.21
2008-03-12,4142.49,4201.65,4082.68,4103.80,4414280000,4103.80
2008-03-11,3995.55,4156.60,3995.55,4143.57,5109080000,4143.57
2008-03-10,4051.38,4087.80,3972.78,3994.20,4261240000,3994.20
2008-03-07,4089.63,4126.48,4006.63,4052.31,4565410000,4052.31
2008-03-06,4182.42,4182.90,4079.48,4090.41,4323460000,4090.41
2008-03-05,4157.09,4229.15,4118.13,4182.93,4277710000,4182.93
2008-03-04,4146.56,4188.23,4068.42,4158.97,4757180000,4158.97
2008-03-03,4129.06,4175.40,4073.66,4146.65,4117570000,4146.65
2008-02-29,4241.63,4241.63,4109.31,4129.04,4426730000,4129.04
2008-02-28,4286.71,4290.38,4201.50,4242.06,3938580000,4242.06
2008-02-27,4319.82,4352.09,4242.51,4287.46,3904700000,4287.46
2008-02-26,4277.76,4344.81,4231.18,4321.76,4096060000,4321.76
2008-02-25,4218.13,4292.36,4179.20,4277.79,3866350000,4277.79
2008-02-22,4194.40,4240.18,4128.73,4218.56,3572660000,4218.56
2008-02-21,4246.15,4289.06,4174.78,4194.73,3696660000,4194.73
2008-02-20,4218.78,4269.44,4157.63,4246.14,3870520000,4246.14
2008-02-19,4224.15,4296.16,4186.43,4219.47,3613550000,4219.47
2008-02-15,4227.02,4251.56,4169.42,4224.20,000,4224.20
2008-02-14,4283.76,4319.25,4210.41,4227.16,3644760000,4227.16
2008-02-13,4238.62,4319.10,4220.62,4284.57,3856420000,4284.57
2008-02-12,4215.03,4301.34,4189.14,4240.82,4044640000,4240.82
2008-02-11,4188.05,4241.85,4130.52,4214.86,3593140000,4214.86
2008-02-08,4216.85,4248.68,4144.06,4188.98,3768490000,4188.98
2008-02-07,4191.22,4254.82,4141.70,4216.85,4589160000,4216.85
2008-02-06,4198.54,4276.93,4165.10,4192.55,4008120000,4192.55
2008-02-05,4306.56,4306.56,4176.00,4200.46,4315740000,4200.46
2008-02-04,4334.79,4383.34,4270.71,4309.24,3495780000,4309.24
2008-02-01,4290.72,4368.91,4241.66,4334.43,4650770000,4334.43
2008-01-31,4197.37,4328.82,4118.19,4290.68,4970290000,4290.68
2008-01-30,4196.42,4288.00,4148.07,4199.19,4742760000,4199.19
2008-01-29,4162.46,4249.28,4137.82,4196.48,4232960000,4196.48
2008-01-28,4106.79,4181.21,4058.82,4162.42,4100930000,4162.42
2008-01-25,4149.43,4229.31,4075.12,4107.92,4882250000,4107.92
2008-01-24,4150.45,4231.23,4078.94,4149.48,5735300000,4149.48
2008-01-23,3989.30,4176.09,3872.58,4150.35,3241680000,4150.35
2008-01-22,4041.68,4061.39,3840.04,3989.65,6544690000,3989.65
2008-01-18,4055.62,4145.32,3983.08,4043.32,6004840000,4043.32
2008-01-17,4171.16,4219.73,4036.77,4055.52,5303130000,4055.52
2008-01-16,4179.11,4256.12,4111.05,4171.45,5440620000,4171.45
2008-01-15,4257.48,4265.75,4157.21,4183.10,4601640000,4183.10
2008-01-14,4199.46,4289.20,4196.68,4257.58,3682090000,4257.58
2008-01-11,4270.56,4282.83,4164.56,4199.02,4495840000,4199.02
2008-01-10,4224.50,4298.68,4196.60,4270.95,5170490000,4270.95
2008-01-09,4185.24,4252.27,4123.63,4224.98,5351030000,4224.98
2008-01-08,4266.62,4329.78,4167.92,4185.34,4705390000,4185.34
2008-01-07,4230.99,4321.41,4187.74,4267.79,4221260000,4267.79
2008-01-04,4310.18,4316.50,4197.86,4230.80,4166000000,4230.80
2008-01-03,4317.78,4374.01,4280.97,4310.51,3429500000,4310.51
2008-01-02,4393.00,4420.72,4291.24,4317.89,3452650000,4317.89
2007-12-31,4433.92,4447.49,4374.27,4394.05,2440880000,4394.05
2007-12-28,4424.03,4477.88,4401.78,4434.20,2420510000,4434.20
2007-12-27,4481.92,4489.18,4412.19,4424.06,2365770000,4424.06
2007-12-26,4492.30,4507.58,4445.86,4482.88,2010500000,4482.88
2007-12-24,4460.08,4486.18,4450.11,4484.39,2600000,4484.39
2007-12-21,4401.57,4493.92,4401.57,4458.84,4508590000,4458.84
2007-12-20,4395.89,4442.49,4344.74,4402.08,3526890000,4402.08
2007-12-19,4428.76,4459.05,4360.80,4396.03,3401300000,4396.03
2007-12-18,4399.49,4465.31,4368.56,4428.84,3723690000,4428.84
2007-12-17,4448.21,4472.48,4376.21,4399.26,3569030000,4399.26
2007-12-14,4513.35,4525.72,4430.12,4448.31,3401050000,4448.31
2007-12-13,4489.94,4537.61,4428.91,4513.82,3635170000,4513.82
2007-12-12,4480.08,4608.63,4433.68,4489.93,4482120000,4489.93
2007-12-11,4597.79,4638.21,4465.89,4480.28,4080180000,4480.28
2007-12-10,4569.67,4626.42,4545.45,4597.77,2911760000,4597.77
2007-12-07,4543.01,4611.46,4519.27,4570.57,3177710000,4570.57
2007-12-06,4486.74,4559.43,4452.39,4542.65,3568570000,4542.65
2007-12-05,4421.07,4511.24,4421.07,4486.59,3663660000,4486.59
2007-12-04,4424.91,4466.55,4367.79,4422.38,3343620000,4422.38
2007-12-03,4436.44,4481.80,4381.73,4425.46,3323250000,4425.46
2007-11-30,4397.17,4489.26,4381.34,4436.33,4422200000,4436.33
2007-11-29,4407.97,4433.67,4351.60,4396.67,3524730000,4396.67
2007-11-28,4297.24,4428.72,4297.24,4408.28,4508020000,4408.28
2007-11-27,4234.29,4328.15,4220.39,4298.64,4320720000,4298.64
2007-11-26,4299.80,4356.55,4223.57,4234.70,3706470000,4234.70
2007-11-23,4262.72,4287.44,4228.51,4286.75,1612720000,4286.75
2007-11-21,4303.26,4327.84,4212.13,4241.98,4076230000,4241.98
2007-11-20,4290.38,4366.86,4234.28,4303.77,4875150000,4303.77
2007-11-19,4354.53,4364.48,4255.68,4291.01,4119650000,4291.01
2007-11-16,4358.75,4401.97,4292.53,4354.61,4168870000,4354.61
2007-11-15,4387.28,4430.61,4322.91,4359.70,3941010000,4359.70
2007-11-14,4410.20,4474.05,4360.78,4387.24,4031470000,4387.24
2007-11-13,4321.53,4430.12,4312.32,4411.35,4141310000,4411.35
2007-11-12,4351.72,4419.56,4298.42,4324.66,4192520000,4324.66
2007-11-09,4416.38,4433.78,4312.36,4351.83,4587050000,4351.83
2007-11-08,4395.58,4466.93,4323.67,4418.32,5439720000,4418.32
2007-11-07,4516.86,4516.86,4383.83,4395.42,4353160000,4395.42
2007-11-06,4490.02,4544.55,4450.24,4519.93,3879160000,4519.93
2007-11-05,4497.18,4532.38,4429.69,4490.47,3819330000,4490.47
2007-11-02,4481.52,4536.86,4426.14,4498.59,4285990000,4498.59
2007-11-01,4597.06,4597.06,4463.84,4481.44,4241470000,4481.44
2007-10-31,4542.99,4620.74,4520.69,4598.63,3953070000,4598.63
2007-10-30,4555.36,4590.87,4511.72,4542.47,3212520000,4542.47
2007-10-29,4543.72,4596.07,4516.04,4555.60,3124480000,4555.60
2007-10-26,4498.80,4570.38,4470.37,4544.35,3612120000,4544.35
2007-10-25,4498.62,4553.42,4425.33,4497.76,4183960000,4497.76
2007-10-24,4505.32,4528.56,4408.31,4498.20,4003300000,4498.20
2007-10-23,4461.63,4539.37,4439.82,4505.42,3309120000,4505.42
2007-10-22,4435.16,4488.81,4374.09,4460.87,3471830000,4460.87
2007-10-19,4546.21,4553.51,4421.06,4435.56,4160970000,4435.56
2007-10-18,4541.03,4584.58,4491.13,4546.26,3203210000,4546.26
2007-10-17,4534.46,4600.43,4489.38,4541.78,3638070000,4541.78
2007-10-16,4562.89,4586.19,4502.52,4534.14,3234560000,4534.14
2007-10-15,4604.78,4624.68,4525.98,4563.25,3139290000,4563.25
2007-10-12,4575.49,4635.81,4553.20,4604.88,2788690000,4604.88
2007-10-11,4593.39,4658.65,4536.15,4575.79,3911260000,4575.79
2007-10-10,4631.70,4646.38,4559.95,4594.40,3044760000,4594.40
2007-10-09,4585.18,4648.56,4565.67,4631.86,2932040000,4631.86
2007-10-08,4607.52,4638.27,4551.62,4585.09,2040650000,4585.09
2007-10-05,4544.03,4642.71,4547.39,4607.63,2919030000,4607.63
2007-10-04,4537.36,4580.55,4508.41,4544.73,2690430000,4544.73
2007-10-03,4570.52,4585.16,4506.65,4537.24,3065320000,4537.24
2007-10-02,4575.41,4607.75,4533.99,4571.31,3101910000,4571.31
2007-10-01,4510.74,4595.71,4503.16,4575.48,3281990000,4575.48
2007-09-28,4530.51,4556.48,4483.25,4510.86,2925350000,4510.86
2007-09-27,4526.99,4566.24,4496.27,4530.51,2872180000,4530.51
2007-09-26,4497.03,4560.86,4482.63,4527.18,3237390000,4527.18
2007-09-25,4484.18,4524.99,4484.18,4497.22,3187770000,4497.22
2007-09-24,4508.83,4549.92,4457.85,4484.37,3131310000,4484.37
2007-09-21,4491.81,4555.55,4483.02,4508.88,3679460000,4508.88
2007-09-20,4535.51,4551.20,4466.70,4491.60,2957700000,4491.60
2007-09-19,4518.47,4586.65,4488.96,4535.64,3846750000,4535.64
2007-09-18,4394.38,4529.22,4384.97,4518.35,3708940000,4518.35
2007-09-17,4419.31,4439.84,4365.73,4394.42,2598390000,4394.42
2007-09-14,4412.63,4445.28,4363.95,4419.31,2641740000,4419.31
2007-09-13,4370.99,4447.28,4364.32,4413.20,2877080000,4413.20
2007-09-12,4379.55,4413.48,4335.29,4370.80,2885720000,4370.80
2007-09-11,4320.16,4403.70,4314.40,4381.31,3015330000,4381.31
2007-09-10,4325.84,4377.04,4272.70,4319.93,2835720000,4319.93
2007-09-07,4409.18,4409.18,4300.35,4325.61,3191080000,4325.61
2007-09-06,4387.14,4442.42,4351.76,4409.60,2459590000,4409.60
2007-09-05,4445.61,4445.61,4355.25,4388.97,2991600000,4388.97
2007-09-04,4404.21,4473.39,4372.28,4447.20,2766600000,4447.20
2007-08-31,4356.75,4443.04,4356.75,4404.17,2731610000,4404.17
2007-08-30,4387.17,4408.66,4316.31,4356.66,2582960000,4356.66
2007-08-29,4297.88,4401.68,4295.36,4387.59,2824070000,4387.59
2007-08-28,4390.40,4400.06,4290.28,4298.61,3078090000,4298.61
2007-08-27,4444.17,4456.50,4369.88,4391.47,2406180000,4391.47
2007-08-24,4399.51,4454.43,4373.42,4444.13,2541400000,4444.13
2007-08-23,4418.38,4462.44,4362.27,4400.17,3084390000,4400.17
2007-08-22,4357.64,4444.18,4357.64,4418.32,3309120000,4418.32
2007-08-21,4365.56,4412.64,4307.77,4358.19,3012150000,4358.19
2007-08-20,4334.51,4407.24,4290.54,4365.91,3321340000,4365.91
2007-08-17,4245.76,4409.98,4241.49,4333.74,3570040000,4333.74
2007-08-16,4254.91,4298.79,4095.33,4245.26,6509300000,4245.26
2007-08-15,4337.54,4399.85,4237.47,4255.78,4290930000,4255.78
2007-08-14,4436.89,4462.83,4323.82,4338.78,3814630000,4338.78
2007-08-13,4419.23,4510.85,4394.86,4437.35,3696280000,4437.35
2007-08-10,4431.00,4492.73,4307.64,4420.11,5345780000,4420.11
2007-08-09,4547.38,4571.57,4387.22,4431.10,5889600000,4431.10
2007-08-08,4496.23,4608.01,4457.23,4548.84,5499560000,4548.84
2007-08-07,4461.55,4546.45,4393.81,4497.66,4909390000,4497.66
2007-08-06,4359.44,4478.33,4308.37,4461.78,5067200000,4461.78
2007-08-03,4489.54,4515.37,4349.47,4359.31,4272110000,4359.31
2007-08-02,4458.24,4535.65,4422.55,4490.49,4368850000,4490.49
2007-08-01,4411.31,4490.55,4347.92,4459.50,5256780000,4459.50
2007-07-31,4451.04,4535.93,4397.93,4411.86,4524520000,4411.86
2007-07-30,4414.32,4485.87,4369.66,4451.41,4128780000,4451.41
2007-07-27,4482.50,4520.15,4391.28,4414.40,4784650000,4414.40
2007-07-26,4593.82,4593.82,4414.10,4481.78,4472550000,4481.78
2007-07-25,4624.93,4627.92,4551.76,4594.63,4283200000,4594.63
