Date,Open,High,Low,Close,Volume,Adj Close
2009-08-25,4.00,4.00,4.00,4.00,000,3.93
2009-08-24,3.60,4.00,3.60,4.00,1600,3.93
2009-08-21,3.61,3.87,3.60,3.60,1900,3.53
2009-08-20,3.62,3.62,3.62,3.62,300,3.55
2009-08-19,3.61,3.62,3.60,3.61,1700,3.54
2009-08-18,3.60,4.00,3.60,3.72,1100,3.65
2009-08-17,3.90,3.90,3.60,3.60,700,3.53
2009-08-14,4.00,4.00,4.00,4.00,100,3.93
2009-08-13,3.61,3.61,3.61,3.61,100,3.54
2009-08-12,3.73,3.93,3.61,3.93,800,3.86
2009-08-11,3.79,3.79,3.79,3.79,000,3.72
2009-08-10,3.80,3.80,3.79,3.79,200,3.72
2009-08-07,3.71,3.72,3.61,3.71,3500,3.64
2009-08-06,3.76,3.77,3.76,3.77,400,3.70
2009-08-05,4.00,4.00,3.91,3.91,600,3.84
2009-08-04,3.90,4.00,3.59,3.85,7200,3.78
2009-08-03,3.81,3.99,3.81,3.81,2700,3.74
2009-07-31,3.99,4.00,3.76,3.76,5100,3.69
2009-07-30,4.20,4.20,4.20,4.20,100,4.12
2009-07-29,4.61,4.61,3.93,3.93,5400,3.86
2009-07-28,4.70,4.90,4.70,4.90,500,4.81
2009-07-27,4.80,5.00,4.80,4.80,1500,4.71
2009-07-24,5.25,5.25,4.99,5.01,4100,4.92
2009-07-23,5.98,5.98,5.30,5.30,1000,5.20
2009-07-22,5.95,6.00,5.80,5.81,1600,5.70
2009-07-21,6.38,6.38,6.38,6.38,000,6.26
2009-07-20,6.38,6.38,6.38,6.38,200,6.26
2009-07-17,5.90,5.90,5.90,5.90,000,5.79
2009-07-16,5.80,5.90,5.68,5.90,1100,5.79
2009-07-15,6.38,6.38,6.38,6.38,100,6.26
2009-07-14,6.10,6.10,5.95,5.95,400,5.84
2009-07-13,5.75,5.75,5.75,5.75,000,5.64
2009-07-10,5.75,5.75,5.75,5.75,000,5.64
2009-07-09,5.75,5.75,5.75,5.75,1000,5.64
2009-07-08,6.00,6.00,6.00,6.00,600,5.89
2009-07-07,6.50,6.50,6.50,6.50,400,6.38
2009-07-06,5.81,6.25,5.81,6.01,1100,5.90
2009-07-02,6.42,6.42,6.42,6.42,000,6.30
2009-07-01,6.15,6.50,6.15,6.42,1700,6.30
2009-06-30,6.69,6.79,6.10,6.10,1200,5.99
2009-06-29,5.80,6.56,5.75,6.56,5800,6.44
2009-06-26,5.75,5.75,5.75,5.75,100,5.64
2009-06-25,5.75,5.75,5.51,5.70,11400,5.59
2009-06-24,4.41,7.44,4.41,5.75,61300,5.64
2009-06-23,4.41,4.60,4.41,4.60,700,4.52
2009-06-22,4.90,4.90,4.90,4.90,000,4.81
2009-06-19,4.90,4.90,4.89,4.90,1700,4.81
2009-06-18,4.83,4.83,4.83,4.83,000,4.74
2009-06-17,4.83,4.83,4.83,4.83,000,4.74
2009-06-16,4.83,4.83,4.83,4.83,000,4.74
2009-06-15,4.83,4.83,4.83,4.83,000,4.74
2009-06-12,4.61,4.83,4.61,4.83,500,4.74
2009-06-11,4.80,4.83,4.65,4.83,1300,4.74
2009-06-10,4.84,4.84,4.84,4.84,000,4.75
2009-06-09,4.84,4.84,4.84,4.84,1500,4.75
2009-06-08,4.75,4.75,4.61,4.63,2200,4.54
2009-06-05,4.90,4.90,4.90,4.90,000,4.81
2009-06-04,4.90,4.90,4.90,4.90,000,4.81
2009-06-03,4.90,4.90,4.90,4.90,000,4.81
2009-06-02,4.90,4.90,4.90,4.90,600,4.72
2009-06-01,4.90,4.90,4.75,4.75,3900,4.58
2009-05-29,4.90,4.90,4.90,4.90,000,4.72
2009-05-28,4.90,4.90,4.90,4.90,3000,4.72
2009-05-27,4.90,4.90,4.90,4.90,500,4.72
2009-05-26,4.85,4.85,4.85,4.85,500,4.67
2009-05-22,4.89,4.89,4.89,4.89,000,4.71
2009-05-21,4.89,4.89,4.89,4.89,000,4.71
2009-05-20,4.89,4.89,4.89,4.89,100,4.71
2009-05-19,4.89,4.89,4.53,4.53,300,4.36
2009-05-18,4.88,4.88,4.52,4.53,2000,4.36
2009-05-15,4.50,4.50,4.50,4.50,1700,4.34
2009-05-14,4.25,4.25,4.25,4.25,100,4.09
2009-05-13,4.00,4.00,3.86,4.00,3800,3.85
2009-05-12,3.92,3.92,3.92,3.92,9900,3.78
2009-05-11,3.60,3.60,3.60,3.60,200,3.47
2009-05-08,3.55,3.55,3.55,3.55,100,3.42
2009-05-07,3.50,3.50,3.50,3.50,000,3.37
2009-05-06,3.50,3.87,3.50,3.50,20500,3.37
2009-05-05,3.49,3.50,3.46,3.50,4400,3.37
2009-05-04,3.21,3.21,3.21,3.21,000,3.09
2009-05-01,3.21,3.21,3.21,3.21,400,3.09
2009-04-30,3.10,3.10,3.10,3.10,000,2.99
2009-04-29,3.30,3.30,3.10,3.10,700,2.99
2009-04-28,3.30,3.30,3.30,3.30,100,3.18
2009-04-27,3.29,3.31,3.28,3.31,1400,3.19
2009-04-24,3.21,3.35,3.10,3.25,3900,3.13
2009-04-23,3.40,3.49,3.30,3.30,3600,3.18
2009-04-22,3.12,3.12,3.12,3.12,000,3.01
2009-04-21,3.13,3.13,3.09,3.12,4000,3.01
2009-04-20,3.09,3.10,3.09,3.09,5300,2.98
2009-04-17,3.43,3.50,3.43,3.50,1600,3.37
2009-04-16,3.30,3.30,3.30,3.30,600,3.18
2009-04-15,3.44,3.44,3.44,3.44,200,3.31
2009-04-14,3.48,3.48,3.30,3.30,1900,3.18
2009-04-13,3.42,3.50,3.42,3.50,4000,3.37
2009-04-09,3.47,3.50,3.47,3.50,300,3.37
2009-04-08,3.49,3.50,3.49,3.50,1100,3.37
2009-04-07,3.40,3.45,3.40,3.40,13300,3.28
2009-04-06,3.45,3.45,3.45,3.45,1000,3.32
2009-04-03,3.50,3.50,3.50,3.50,800,3.37
2009-04-02,3.50,3.50,3.50,3.50,400,3.37
2009-04-01,3.46,3.46,3.46,3.46,000,3.33
2009-03-31,3.42,3.48,3.30,3.46,1400,3.33
2009-03-30,3.50,3.50,3.30,3.30,5200,3.18
2009-03-27,3.40,3.40,3.40,3.40,000,3.28
2009-03-26,3.39,3.40,3.39,3.40,2000,3.28
2009-03-25,3.25,3.25,3.25,3.25,000,3.13
2009-03-24,3.30,3.50,3.25,3.25,3400,3.13
2009-03-23,3.50,3.51,3.45,3.50,47300,3.37
2009-03-20,3.55,3.55,3.55,3.55,800,3.42
2009-03-19,3.54,3.54,3.54,3.54,500,3.41
2009-03-18,3.50,3.55,3.50,3.55,700,3.42
2009-03-17,3.30,3.30,3.30,3.30,600,3.18
2009-03-16,3.25,3.50,3.25,3.50,800,3.37
2009-03-13,3.60,3.60,3.60,3.60,100,3.47
2009-03-12,3.29,3.60,3.10,3.50,15800,3.37
2009-03-11,3.39,3.39,3.39,3.39,000,3.27
2009-03-10,3.21,3.39,3.20,3.39,600,3.27
2009-03-09,3.78,3.78,3.21,3.41,3400,3.29
2009-03-06,3.68,3.68,3.68,3.68,000,3.55
2009-03-05,3.48,3.68,3.48,3.68,900,3.55
2009-03-04,3.86,3.86,3.86,3.86,000,3.72
2009-03-03,3.86,3.86,3.86,3.86,000,3.63
2009-03-02,3.84,3.86,3.84,3.86,2500,3.63
2009-02-27,3.56,3.92,3.56,3.92,700,3.69
2009-02-26,3.92,3.92,3.92,3.92,300,3.69
2009-02-25,3.92,3.92,3.92,3.92,000,3.69
2009-02-24,3.92,3.92,3.92,3.92,000,3.69
2009-02-23,3.92,3.92,3.92,3.92,000,3.69
2009-02-20,3.70,3.92,3.70,3.92,300,3.69
2009-02-19,3.60,3.60,3.60,3.60,100,3.39
2009-02-18,3.64,3.66,3.64,3.66,200,3.44
2009-02-17,3.32,3.32,3.32,3.32,000,3.12
2009-02-13,3.32,3.32,3.32,3.32,000,3.12
2009-02-12,3.32,3.32,3.32,3.32,100,3.12
2009-02-11,3.18,3.18,3.18,3.18,300,2.99
2009-02-10,3.44,3.44,3.34,3.34,300,3.14
2009-02-09,3.20,3.50,3.20,3.50,1600,3.29
2009-02-06,3.20,3.20,3.00,3.00,5800,2.82
2009-02-05,3.20,3.20,3.20,3.20,400,3.01
2009-02-04,3.08,3.09,3.00,3.00,1500,2.82
2009-02-03,3.33,3.33,3.15,3.15,800,2.96
2009-02-02,3.30,3.48,3.10,3.48,3100,3.27
2009-01-30,3.08,3.44,3.00,3.44,136400,3.24
2009-01-29,3.08,3.08,3.01,3.02,1500,2.84
2009-01-28,3.10,3.10,3.10,3.10,000,2.92
2009-01-27,2.35,3.10,2.35,3.10,1700,2.92
2009-01-26,3.50,3.50,2.38,2.66,3000,2.50
2009-01-23,3.50,3.50,3.50,3.50,000,3.29
2009-01-22,3.36,3.50,3.18,3.50,1600,3.29
2009-01-21,3.50,3.50,3.50,3.50,000,3.29
2009-01-20,3.50,3.50,3.50,3.50,000,3.29
2009-01-16,3.45,3.55,3.44,3.50,28400,3.29
2009-01-15,3.45,3.45,3.45,3.45,100,3.25
2009-01-14,3.50,3.50,3.15,3.45,4500,3.25
2009-01-13,3.96,3.96,3.96,3.96,100,3.73
2009-01-12,3.56,3.56,3.40,3.50,2100,3.29
2009-01-09,3.50,3.50,3.50,3.50,000,3.29
2009-01-08,3.50,3.50,3.50,3.50,1000,3.29
2009-01-07,3.76,3.76,3.75,3.75,8600,3.53
2009-01-06,3.95,3.95,3.75,3.75,45000,3.53
2009-01-05,3.95,3.95,3.95,3.95,000,3.72
2009-01-02,3.93,4.03,3.93,3.95,3400,3.72
2008-12-31,3.83,3.84,3.50,3.50,2200,3.29
2008-12-30,3.90,3.90,3.50,3.85,8300,3.62
2008-12-29,3.90,3.90,3.41,3.76,43800,3.54
2008-12-26,3.95,3.95,3.90,3.90,700,3.67
2008-12-24,3.94,3.95,3.93,3.95,1300,3.72
2008-12-23,3.51,3.65,3.50,3.65,500,3.43
2008-12-22,3.91,3.91,3.91,3.91,800,3.68
2008-12-19,4.00,4.00,3.50,3.99,4600,3.75
2008-12-18,3.99,3.99,3.75,3.75,600,3.53
2008-12-17,3.41,3.75,3.41,3.75,1500,3.53
2008-12-16,3.55,3.74,3.41,3.41,2100,3.21
2008-12-15,3.74,3.74,3.55,3.55,700,3.34
2008-12-12,3.41,3.41,3.41,3.41,200,3.21
2008-12-11,3.55,3.55,3.55,3.55,000,3.34
2008-12-10,3.70,3.70,3.55,3.55,3800,3.34
2008-12-09,3.65,3.75,3.55,3.75,4500,3.53
2008-12-08,3.66,3.66,3.66,3.66,100,3.44
2008-12-05,3.76,3.76,3.75,3.75,800,3.53
2008-12-04,3.75,4.00,3.75,4.00,9100,3.76
2008-12-03,3.85,3.85,3.75,3.75,900,3.53
2008-12-02,3.89,3.89,3.89,3.89,000,3.58
2008-12-01,3.89,3.89,3.89,3.89,000,3.58
2008-11-28,3.89,3.89,3.89,3.89,000,3.58
2008-11-26,3.65,3.89,3.55,3.89,1100,3.58
2008-11-25,3.67,3.67,3.55,3.55,1500,3.26
2008-11-24,3.68,3.68,3.64,3.66,3100,3.36
2008-11-21,3.55,3.88,3.55,3.88,500,3.57
2008-11-20,3.81,3.81,3.55,3.55,1100,3.26
2008-11-19,4.00,4.20,3.76,3.85,5400,3.54
2008-11-18,4.46,4.49,4.00,4.25,3200,3.91
2008-11-17,4.20,4.26,4.14,4.14,7200,3.81
2008-11-14,4.20,4.20,4.20,4.20,1000,3.86
2008-11-13,4.25,4.25,4.23,4.24,1800,3.90
2008-11-12,4.10,4.10,4.09,4.10,1100,3.77
2008-11-11,4.28,4.31,4.25,4.25,1400,3.91
2008-11-10,4.80,4.80,4.50,4.50,3800,4.14
2008-11-07,4.75,4.89,4.75,4.75,4900,4.37
2008-11-06,4.90,4.90,4.55,4.55,3500,4.18
2008-11-05,4.86,4.90,4.75,4.90,4400,4.50
2008-11-04,5.00,5.00,4.51,4.90,1300,4.50
2008-11-03,5.15,5.15,5.15,5.15,100,4.73
2008-10-31,4.51,4.51,4.51,4.51,000,4.15
2008-10-30,4.83,4.83,4.51,4.51,5600,4.15
2008-10-29,5.50,5.50,4.72,4.75,3400,4.37
2008-10-28,5.50,6.47,5.50,5.60,9000,5.15
2008-10-27,5.13,5.30,5.11,5.30,1200,4.87
2008-10-24,4.54,5.45,4.51,5.30,2800,4.87
2008-10-23,5.49,5.49,5.05,5.05,2200,4.64
2008-10-22,5.40,5.40,5.05,5.05,700,4.64
2008-10-21,5.50,5.50,5.44,5.44,900,5.00
2008-10-20,5.53,5.55,5.50,5.50,2500,5.06
2008-10-17,6.49,6.50,5.75,6.49,4800,5.97
2008-10-16,6.25,6.25,5.87,6.15,1600,5.65
2008-10-15,6.60,6.60,6.39,6.40,1500,5.88
2008-10-14,7.29,7.29,5.86,6.57,3400,6.04
2008-10-13,7.20,7.32,6.78,6.78,5600,6.23
2008-10-10,6.26,6.98,6.15,6.98,2600,6.42
2008-10-09,6.00,6.65,6.00,6.50,1700,5.98
2008-10-08,7.44,7.99,6.50,6.50,2700,5.98
2008-10-07,8.25,8.25,7.56,7.56,5700,6.95
2008-10-06,8.26,8.51,8.25,8.51,2900,7.82
2008-10-03,8.91,8.91,8.35,8.35,1400,7.68
2008-10-02,8.82,8.82,8.82,8.82,1200,8.11
